nombre,href,descripcion,tipo_norma,tematica,subtema,publicacion
Concepto Jurídico 202311600342661 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 202311600342661 de 2023.pdf,Prescripción incapacidades,Concepto,Salud,,
Concepto Jurídico 202311600350931 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 202311600350931 de 2023.pdf,Concepto elección del representante del área administrativa ante la junta directiva de una ESE de primer Nivel.,Concepto,Salud,,
Resolución No. 367 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No. 367 de 2023.pdf,"Por la cual se modifican los articulos 6 y 8 de la Resolución 3496 de 2019 , que establece el proceso para el Fortalecimiento de la Gestión de la Salud Ambiental a Nivel Territorial

Se Publica en el Diario Oficla No. 52335 del 13 de marzo de 2023
",Resolución,Salud,,
Resolución No. 407 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No. 407 de 2023.pdf,"Por la cual se modifica la integración del Comité Asesor del Ministerio de Salud y Protección Social para el Proceso Estratégico de Inmunización de la Población Colombiana frente a la Covid-19 creado mediante la Resolución 1270 de 2020

Se Publica en el Diario Oficial No. 52343 del 21/03/2023",Resolución,Salud,,
Decreto No.322 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Decreto No.322 de 2023.pdf,"Por el cual se modifican los articulos 6,19,23,25,28 y 29 del Decreto 334 de 2022-

El cual se publico en el Diario Oficial No. 52333 del 11/03/2023",Decreto,Salud,,
Concepto Jurídico 202311600454611 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 202311600454611 de 2023.pdf,"Mecanismos de desempate elección Representante de los
empleados ante la Junta Directiva de una ESE.",Concepto,Salud,,
Concepto Jurídico 202311600457381 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 202311600457381 de 2023.pdf,"Concepto elección representante usuarios ante la Junta Directiva de una
ESE de primer nivel.",Concepto,Salud,,
Concepto Jurídico 202311600479571 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 202311600479571 de 2023.pdf,Consulta respecto a los permisos para acceder a citas médicas.,Concepto,Salud,,
Concepto Jurídico 202311600534261 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 202311600534261 de 2023.pdf,"Deberes  de  los  usuarios  del Sistema General de Seguridad Social en Salud.
",Concepto,Salud,,
Concepto Jurídico 202311600535541 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 202311600535541 de 2023.pdf,Conformación junta directiva de una ESE.,Concepto,Salud,,
Concepto Jurídico 202311600603601 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 202311600603601 de 2023.pdf,Información sujeta a reserva en petición anonima,Concepto,Salud,,
Resolución No. 527 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No. 527 de 2023.pdf,"Por la cual se adiciona un parágrafo transitorio al artículo 5 de la Resolución 295 de 2023, que modificó el artículo 16 de la Resolución 518 de 2015

Se Publica en el Diario Oficial No. 52353 del 31 de marzo de 2023",Resolución,Salud,,
Resolución No. 529 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No. 529 de 2023.pdf,"Por la cual se modifica el artículo 14 de la Resolución 4245 de 2015, en relación con la ampliación del plazo para el cumplimiento de los requisitos de obtención del certificado de Buenas Prácticas de Elaboración de Radiofármacos — BPER.

Se Publica en el Diario Oficial No. 52353 del 31 de marzo de 2023",Resolución,Salud,,
Resolución No. 544 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No. 544 de 2023.pdf,"Por la cual se modifica la Resolución 3100 de 2019 en el sentido de adecuar algunos aspectos relacionados con la inscripción de prestadores y la habilitación de servicios de salud

Se Publica en el Diario Oficial No. 52357 del 3 de abril de 2023",Resolución,Salud,,
Resolución No. 555 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No. 555 de 2023.pdf,"Por medio de la cual se establece el uso obligatorio del tapabocas y se mantienen las medidas de autocuidado

Se Publica en el Diario Oficial No. 52358 del 5 de abril de 2023",Resolución,Salud,,
Resolución No. 648 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No. 648 de 2023.pdf,"Por la cual se modifica el artículo 26 de la Resolución 3100 de 2019 en el sentido de ampliar un plazo a los prestadores de servicios de salud

Se Publica en el Diario Oficial No. 52379 del 28 de abril de 2023",Resolución,Salud,,
Concepto Jurìdico 202311600650831 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurìdico 202311600650831 de 2023.pdf,Tiempo de duración de una consulta medica,Concepto,Salud,,
Concepto Jurìdico 202311600659421 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurìdico 202311600659421 de 2023.pdf,"Conformación asociaciones de usuarios en instituciones prestadores de
salud.",Concepto,Salud,,
Concepto Jurìdico 202311600753431 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurìdico 202311600753431 de 2023.pdf,Elección representantes ante la Junta Directiva de una ESE.,Concepto,Salud,,
Concepto Jurìdico 202311600792321 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurìdico 202311600792321 de 2023.pdf,Consulta respecto al reconocimiento de incapacidades.,Concepto,Salud,,
Concepto Jurìdico 202311600824751 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurìdico 202311600824751 de 2023.pdf,Consulta relacionada con el pago de licencia de paternidad.,Concepto,Salud,,
Decreto No. 635 de 2023-.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Decreto No. 635 de 2023-.pdf,"Por el cual se corrige un yerro en el artículo 86 del Decreto - Ley 2106 de 2019, que modificó el artículo 8 de la Ley 1787 de 2016",Decreto,Salud,,
Resolución No. 748 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No. 748 de 2023.pdf,Por la cual se reglamenta el procedimiento de designación de los miembros elegibles del Consejo Directivo del Instituto Nacional de Cancerologia,Resolución,Salud,,
Concepto Jurídico 202311600932031 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 202311600932031 de 2023.pdf,Consulta respecto a la responsabilidad frente a pacientes en condición de abandono.,Concepto,Salud,,
Concepto Jurídico 202311600954951 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 202311600954951 de 2023.pdf,Consulta sobre el procedimiento de elección del representante de los gremios de la producción ante la Junta Directiva de una Empresa Social del Estado - ESE,Concepto,Salud,,
Concepto Jurídico 202311600994451 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 202311600994451 de 2023.pdf,Vigencia Resolución 521 de 2020,Concepto,Salud,,
Concepto Jurídico 202311601001691 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 202311601001691 de 2023.pdf,"Concepto elección representante de las asociaciones o alianzas de usuarios ante la junta directiva de una ESE
",Concepto,Salud,,
Concepto Jurídico 202311601022571 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 202311601022571 de 2023.pdf,Concepto relacionado con las Empresas Sociales del Estado,Concepto,Salud,,
Resolución No. 851 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No. 851 de 2023.pdf,"Por la cual se efectúa la categorización del riesgo de las Empresas Sociales del Estado del nivel territorial para la vigencia 2023.

Se Publica en el Diario Oficial No. 52411 del 30 de mayo de 2023",Resolución,Salud,,
Resolución No. 849 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No. 849 de 2023.pdf,Por la cual se realiza distribución y asignación especial de vacunas contra la COVID - 19 de los laboratorios  Janssen Pharmacéutica NV y Sinovac Life Scieses Co,Resolución,Salud,,
Resolución No. 881 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No. 881 de 2023.pdf,"Por la cual se inicia de oficio el procedimiento administrativo de declaratoria de existencia de razones de interés público para someter las patentes de los medicamentos cuyo principio activo es el Dolutegravir a licencia obligatoria

Se Publica en el Diario Oficial Nro. 52417 del 5/06/2023",Resolución,Salud,,
Ley 2294 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Ley 2294 de 2023.pdf,"Por el cual se expide el Plan Nacional De Desarrollo 2022- 2026 ""Colombia Potencia Mundial de la Vida""",Ley,Salud,,
Resolución No. 986 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No. 986 de 2023.pdf,"Por la cual se establecen los lineamientos para la aplicación de las vacunas contra la COVID-19.

Se Publicara en el Diario Oficla No. 52434 del 22 de junio de 2023",Resolución,Salud,,
Concepto Jurídico 202311601075571 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 202311601075571 de 2023.pdf,Concepto respecto al pago de licencia de maternidad,Concepto,Salud,,
Concepto Jurídico 202311601045691 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 202311601045691 de 2023.pdf,"Solicitud de concepto respecto de la afiliación de extranjeros con Permiso por
Protección Temporal (PPT)",Concepto,Salud,,
Concepto Jurídico 202311601080231 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 202311601080231 de 2023.pdf,Participación de servidores públicos de planta temporal en las juntas directivas de las ESE,Concepto,Salud,,
Concepto Jurídico 202311601109091 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 202311601109091 de 2023.pdf,Posibilidad de delegación de un miembro de la junta directiva.,Concepto,Salud,,
Concepto Jurídico 202311601131221 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 202311601131221 de 2023.pdf,"Consulta relacionada con la asignación de citas y las ordenes expedidas por
particulares.",Concepto,Salud,,
Concepto Jurídico 202311601135981 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 202311601135981 de 2023.pdf,"Concepto frente a elección del representante de los usuarios ante la Junta
Directiva de una ESE.",Concepto,Salud,,
Concepto Jurídico 202311601146201 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 202311601146201 de 2023.pdf,Vigencia y copia de la Resolución 412 de 2000,Concepto,Salud,,
Resolución No 1107 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 1107 de 2023.pdf,"Por la cual se efectúa una asignación de recursos del proyecto de inversión
""Mejoramiento de la capacidad instalada asociada a la prestación de servicios de salud Nacional"" para financiar proyectos de infraestructura física y adquisición de equipos biomédicos de Empresas Sociales del Estado de los departamentos de Boyacá, Cundinamarca, Guaviare y Santander",Resolución,Salud,,
Resolución No. 1116 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No. 1116 de 2023.pdf,Por la cual se realiza distribución y asignación general de vacunas contra la COVID-19 del laboratorio Moderna Switzerland GMBH y asignación especial del laboratorio Pfizer Inc y BioNTech,Resolución,Salud,,
Resolución No. 1097 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No. 1097 de 2023.pdf,"Por la cual se delega a un funcionario como representante del MSPS ante el Comité Interinstitucional para la declaratoria de existencia de
razones de interés público para someter las patentes de los medicamentos cuyo principio activo es el Dolutegravir a licencia obligatoria",Resolución,Salud,,
Concepto Jurídico 202311601298881 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 202311601298881 de 2023.pdf,Consulta sobre Decreto 441 de 2022,Concepto,Salud,,
Concepto Jurídico 202311601316731 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 202311601316731 de 2023.pdf,Solicitud de concepto respecto de la habilitación de las Juntas de Calificación de Invalidez,Concepto,Salud,,
Concepto Jurídico 202311601346461 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 202311601346461 de 2023.pdf,Consulta respecto al pago de la licencia de maternidad.,Concepto,Salud,,
Concepto Jurídico 202311601464021 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 202311601464021 de 2023.pdf,"Consulta respecto a la responsabilidad frente a pacientes con alta médica en
condición de abandono.",Concepto,Salud,,
Concepto Jurídico 202311600312793 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 202311600312793 de 2023.pdf,Concepto relacionado con el término “Servicios de Vigilancia en Salud Pública”.,Concepto,Salud,,
Concepto Jurídico 202311601623921 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 202311601623921 de 2023.pdf,Consulta relacionada con el pago de prestaciones económicas,Concepto,Salud,,
Concepto Jurídico 202311601682431 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 202311601682431 de 2023.pdf,Concepto relacionado con la solicitud y disposición de vigencias futuras de Empresa Social del Estado.,Concepto,Salud,,
Concepto Jurídico 202311601690071 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 202311601690071 de 2023.pdf,Consulta respecto al reconocimiento y pago de incapacidades de origen común.,Concepto,Salud,,
Concepto Jurídico 202311601738011 de 2023.docx.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 202311601738011 de 2023.docx.pdf,Representación legal del Ministerio de Salud y Protección Social solicitud,Concepto,Salud,,
Ley 2306 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Ley 2306 de 2023.pdf,"Por medio de la cual se promueve la protección de la maternidad y la primera infancia, se crean incentivos y normas para la construcción de áreas que permitan la lactancia materna en el espacio público y se dictan otras disposiciones",Ley,Salud,,
Ley 2310 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Ley 2310 de 2023.pdf,"Por medio de la cual se ordena la expedición de un lineamiento técnico para la atención integral y el cuidado de la salud mental de la mujer y la familia en casos de duelo por pérdida gestacional o perinátal, y se dictan otras disposiciones -""ley brazos vacíos”",Ley,Salud,,
Ley 2315 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Ley 2315 de 2023.pdf,Por medio de la cual se modifica la ley 1917 de 2018 y se incluye a los odontólogos que se encuentren cursando programas de especialización médico quirúrgica dentro del sistema de residencias médicas en Colombia,Ley,Salud,,
Ley 2317 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Ley 2317 de 2023.pdf,Mediante la cual se establecen los lineamientos para la formulación de la política pública de nutrición prenatal y seguridad alimentaria gestacional,Ley,Salud,,
Concepto Jurídico 202311601771941 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 202311601771941 de 2023.pdf,Consulta respecto a la aplicación de embargos.,Concepto,Salud,,
Concepto Jurídico 202311601775421 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 202311601775421 de 2023.pdf,Consulta respecto al pago de la licencia de maternidad,Concepto,Salud,,
Concepto Jurídico 202311601874271 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 202311601874271 de 2023.pdf,Solicitud relacionada con nuevo régimen de respuesta a las peticiones,Concepto,Salud,,
Concepto Jurídico 202311601886821 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 202311601886821 de 2023.pdf,Consulta relacionada con el pago de licencia de paternidad,Concepto,Salud,,
Concepto Jurídico 202311601895111 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 202311601895111 de 2023.pdf,Concepto sobre el representante del sector científico de la salud por las asociaciones científicas  ante la junta directiva de una Empresa Social del Estado.,Concepto,Salud,,
Concepto Jurídico 202311602028571 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 202311602028571 de 2023.pdf,Solicitud de concepto relacionado con el servicio “home care”.,Concepto,Salud,,
Concepto Jurídico 202311602098301 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 202311602098301 de 2023.pdf,"Consulta respecto al reconocimiento y pago de licencia de maternidad de una 
persona con contrato de prestación de servicios.",Concepto,Salud,,
Concepto Jurídico 202311602174531 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 202311602174531 de 2023.pdf,Consulta respecto al reconocimiento y pago de incapacidades.,Concepto,Salud,,
Concepto Jurídico 202311602188941 de 2023.docx.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 202311602188941 de 2023.docx.pdf,Concepto obligatoriedad de revisor fiscal en IPS,Concepto,Salud,,
Resolución No 1236 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 1236 de 2023.pdf,"Por la cual se definen los requisitos, criterios y condiciones para la presentación de las reclamaciones, la realización de la auditoría integral y el pago de los servicios de salud.presentados  ADRES

Se publicara en el Diario Oficial  No 52.476 del 3 de agosto de 2023",Resolución,Salud,,
Resolución No 1242 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 1242 de 2023.pdf,Por la cual se modifica la Res. 276 de 2020 por la cual se decidió sobre la solicitud de cupo ordinario para la fabricación de derivados de cannabis de uso nacional KHIRON COLOMBIA S.A.S,Resolución,Salud,,
Resolución No 1243 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 1243 de 2023.pdf,Por la cual se modifica la Res. 158 de 2021 por la cual se decidió sobre la solicitud de cupo ordinario para la fabricación de derivados de cannabis de uso nacional KHIRON COLOMBIA S.A.S.,Resolución,Salud,,
Resolución No 1244 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 1244 de 2023.pdf,Por la cual se modifica la Res. 146 de 2022 por la cual se decidió sobre la solicitud de cupo ordinario para la fabricación de derivados de cannabis de uso nacional KHIRON COLOMBIA S.A.S.,Resolución,Salud,,
Resolución No 1245 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 1245 de 2023.pdf,Por la cual se modifica la Res. 693 de 2022 por la cual se decidió sobre la solicitud de cupo ordinario para la fabricación de derivados de cannabis de uso nacional ALLIED COLOMBIA S.A.S.,Resolución,Salud,,
Resolución No 1271 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 1271 de 2023.pdf,"Por la cual se modifican los Anexos Técnicos 1, 2 y 3 de la Resolución 2388 de 2016",Resolución,Salud,,
Resolución No 1279 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 1279 de 2023.pdf,Por la cual se resuelve la recusación presentada por la Asociación de Educadores del Atlántico contra el Superintendente Nacional de Salud,Resolución,Salud,,
Resolución No 1326 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 1326 de 2023.pdf,"Por la cual se realiza distribución y asignación de vacunas contra la COVID-19 del laboratorio Moderna Switzerland GMBH ,Pfizer Inc y BioNTech al departamento de Tolima.",Resolución,Salud,,
Resolución No 1328 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 1328 de 2023.pdf,Por la cual se modifica la Resolución 780 de 2022 por la cual se decidió sobre la solicitud de cupo ordinario para la fabricación de derivados de cannabis efectuada por BG LABS S.A.S.,Resolución,Salud,,
Resolución No 1352 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 1352 de 2023.pdf,"Por la cual se efectúa una asignación de recursos del proyecto de inversión Implementación de Acciones de Promoción de la Salud y Prevención de la Enfermedad Nacional, vigencia fiscal 2023",Resolución,Salud,,
Resolución No 1359 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 1359 de 2023.pdf,"Por medio de la cual se establece el reporte de información de las persona tituladas y certificadas del área de la salud para el Registro Único Nacional del Talento Humano en Salud -ReTHUS

Se publicara en el Diario Oficial  No 52.505 del 1 de Septiembre de 2023.",Resolución,Salud,,
Resolución No 1372 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 1372 de 2023.pdf,"Por la cual se fija transitoriamente el valor de la Unidad de Pago por Capitación del Régimen Subsidiado (UPC-S) para los meses de septiembre a diciembre de 2023 del departamento de La Guajira

Se publicara en el Diario Oficial  No 52.508 del 4 de Septiembre de 2023.",Resolución,Salud,,
Resolución No 1373 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 1373 de 2023.pdf,"Por la cual se desarrollan acciones inmediatas en la prestación de servicios de
salud, se define la conformación de los equipos de salud territoriales, la organizaciónde la Red y su comité coordinador, las funciones y tipologías de CAPS y las acciones para el fortalecimiento de la vigilancia en salud pública, en el departamento de la Guajira y se dictan otras disposiciones.

Se publicara en el Diario Oficial  No 52.508 del 4 de Septiembre de 2023.",Resolución,Salud,,
Resolución No 1374 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 1374 de 2023.pdf,"Por la cual se establece los territorios para la gestión en salud, la adaptación del aseguramiento, el procedimiento y pago de los equipos de salud territoriales, el procedimiento de giro directo en la Guajira.

Se publicara en el Diario Oficial  No 52.508 del 4 de Septiembre de 2023.",Resolución,Salud,,
Resolución No 1474 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 1474 de 2023.pdf,"Por la cual se suspende temporalmente la aplicación de los artículos 2 y 4 de la Resolución 1128 de 2013.

Se publicara en el Diario Oficial  No 52.523 del 19 de Septiembre de 2023.",Resolución,Salud,,
Resolución No 1496 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 1496 de 2023.pdf,"Por la cual se establecen los términos y condiciones de la convocatoria pública nacional para la escogencia de la Entidad de Salud que operará el modelo de atención y prestaciónde salud en el Depto. de Guania.

Se publicara en el Diario Oficial  No 52.526 del 22 de Septiembre de 2023",Resolución,Salud,,
Resolución No 1497 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 1497 de 2023.pdf,"Por la cual se establecen los requisitos y criterios para la realización y presentación de los estudios de estabilidad de gases medicinales, se definen los gases altamente estables, su vida- útil.

Se publicara en el Diario Oficial  No 52.526 del 22 de Septiembre de 2023",Resolución,Salud,,
Resolución No 1557 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 1557 de 2023.pdf,"Por la cual se reglamenta el mecanismo único de validación del Registro Individual de Prestación de Servicios de Salud RIPS como soporte de la Factura Electrónica de Venta en Salud.

Se publicara en el Diario Oficial No. 52.531 del 27 de septiembre de 2023.",Resolución,Salud,,
Resolución No 1571 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 1571 de 2023.pdf,"Por la cual se realiza distribución y asignación especial de vacunas contra la COVID-19 de los laboratorios Janssen NV Pharmaceutica, Sinovac Life Scienses Co., Ltda y Pfizer Inc y BioNTech",Resolución,Salud,,
Resolución No 1579 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 1579 de 2023.pdf,"Por medio de la cual se declara la existencia de razones de interés público para someter una patente de los medicamentos cuyo principio activo es el Dolutegravir a licencia obligatoria en la modalidad de uso gubernamental.

Se publicara en el Diario Oficial No. 52.536 del 2  de octubre de 2023.",Resolución,Salud,,
Resolución No 1583 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 1583 de 2023.pdf,"Por la cual se define el porcentaje de los rendimientos financieros de la cuenta maestra de recaudo de cotizaciones en salud, para entidades promotoras de salud y entidades adaptadas en salud para la vigencia 2023.

Se publicara en el Diario Oficial No. 52.536 del 2  de octubre de 2023.

",Resolución,Salud,,
Resolución No 1653 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 1653 de 2023.pdf,"Por la cual se modifica el artículo 7 de la Res. 2053 de 2019 en el sentido de incluir requisitos para solicitar concepto técnico de viabilidad de proyectos de inversión de adecuaciones en infraestructura física y

Se publicara en el Diario Oficial No. 52.544 del 10 de octubre de 2023.",Resolución,Salud,,
Resolución No 1676 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 1676 de 2023.pdf,"Por medio de la cual se modifican los numerales 3.2.2, 3.5 y 9.1.8 del Manual de Normas Técnicas, Administrativas y de Procedimientos para Bancos de Sangre adoptado mediante la Resolución 901 de 1996.

Se publicara en el Diario Oficial No. 52.547 del 13 de octubre de 2023.",Resolución,Salud,,
Resolución No 1798 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 1798 de 2023.pdf,"Por la cual se definen las condiciones generales para la operación del Sistema General de Riesgos Laborales en el Sistema de Afiliación Transaccional SAT para la afiliación obligatoria y voluntaria de trabajadores.

Se publicara en el Diario Oficial No. 52.567 del 2 de noviembre de 2023",Resolución,Salud,,
Resolución No 1862 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 1862 de 2023.pdf,"Por la cual se modifica el artículo 1° de la Resolución 986 de 2023, en virtud de la cual se establecieron los lineamientos para la aplicación de las vacunas contra la COVID-19, y se dictan otras disposiciones

Se publica en el Diario Oficial No. 52.580 del 15 de noviembre de 2023",Resolución,Salud,,
Resolución No 1375 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 1375 de 2023.pdf,"Por medio de la cual se reglamenta el funcionamiento y el esquema de operación del Comité de Emergencia Nutricional y Materna del departamento de La Guajira, contenido en el Decreto Legislativo 1270 de 2023.

Se publicara en el Diario Oficial  No 52.508 del 4 de Septiembre de 2023.

",Resolución,Salud,,
Resolución No 1491 de 2023.PDF,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 1491 de 2023.PDF,"Por la cual se actualizan las condiciones de operación, el acceso y el procedimiento para la ejecución de la línea de crédito de redescuento con tasa compensada Compromiso Salud Liquidez de FINDETER.

Se publicara en el Diario Oficial  No 52.524 del 20 de Septiembre de 2023.",Resolución,Salud,,
Resolución No 1621 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 1621 de 2023.pdf,"Por la cual se determinan los criterios de distribución,asignación de recursos territoriales y a las E.S.E.del Programa de Atención Psicosocial y Salud Integral a Víctimas del Conflict Armado PAPSIVI.

Se publicara en el Diario Oficial No. 52.538 del 4 de octubre de 2023.",Resolución,Salud,,
Resolución No 1896 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 1896 de 2023.pdf,"Por la cual se regula la información no publicitaria, promoción, publicidad y comercialización de medicamentos y productos fitoterapéuticos, se establecen medidas para la depuración de trámites con la finalidad de prevenir y mitigar el desabastecimiento de medicamentos

Se publicara en el Diario Oficial No. 52.588 del 23 de noviembre de 2023",Resolución,Salud,,
Resolución No 1884 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 1884 de 2023.pdf,"Por la cual se determinan los criterios para la distribución y asignación de recursos a las  entidades territoriales para la implementación y prestación de las medidas de atención  dirigidas a mujeres víctimas de violencia, sus hijos e hijas y personas dependientes.

Se publicara en el Diario Oficial No. 52.586 del 21 de noviembre de 2023",Resolución,Salud,,
